pid,similar_pids
142461,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
142462,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
142472,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
142474,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
142476,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
142479,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
142485,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
142526,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
142557,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
142563,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
142578,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
142579,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
142584,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
142585,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
142589,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
142590,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
142599,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
142601,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
142610,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
142635,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
142636,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
142656,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
142688,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
142691,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
142703,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
142704,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
142725,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
142753,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
142760,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
142764,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
142769,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
142773,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
142780,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
142797,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
142810,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
142838,"[54, 140, 144, 208, 248, 377, 407, 433, 470, 503, 512, 534, 667, 715, 745]"
142840,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
142859,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
142874,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
142897,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
142898,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
142902,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
142912,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
142917,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
142923,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
142926,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
142927,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
142937,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
142954,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
142957,"[54, 140, 144, 208, 248, 377, 407, 433, 470, 503, 512, 534, 667, 715, 745]"
142965,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
142970,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
142981,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
142993,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
142995,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
143009,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143014,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
143016,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
143021,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
143022,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
143073,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
143082,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
143094,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
143100,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
143118,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143147,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143168,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
143169,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143171,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
143186,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143207,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
143226,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
143230,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
143233,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143239,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143245,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143257,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
143260,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
143291,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
143302,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
143321,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
143322,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
143331,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143338,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
143355,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
143367,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143374,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
143386,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
143397,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
143403,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
143405,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
143407,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
143412,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
143420,"[54, 140, 144, 208, 248, 377, 407, 433, 470, 503, 512, 534, 667, 715, 745]"
143421,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
143429,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
143442,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
143443,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143462,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
143473,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143482,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
143488,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
143496,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
143499,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
143541,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
143549,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143552,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
143555,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
143575,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
143585,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
143590,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
143610,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
143627,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
143632,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143645,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143668,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
143720,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
143766,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143789,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
143798,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
143817,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
143821,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
143822,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
143831,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
143834,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
143848,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
143854,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143856,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
143865,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
143871,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143899,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
143931,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
143932,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143936,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
143946,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
143950,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
143999,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
144000,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
144007,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
144011,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
144016,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
144019,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
144036,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
144053,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
144054,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
144058,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
144064,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
144069,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
144082,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
144087,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
144118,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
144145,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
144151,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
144154,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
144163,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
144167,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
144179,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
144194,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
144195,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
144226,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
144234,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
144252,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
144257,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
144271,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
144279,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
144303,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
144307,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
144314,"[54, 140, 144, 208, 248, 377, 407, 433, 470, 503, 512, 534, 667, 715, 745]"
144321,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
144338,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
144347,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
144349,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
144403,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
144406,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
144423,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
144451,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
144467,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
144490,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
144511,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
144514,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
144518,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
144539,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
144552,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
144557,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
144585,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
144586,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
144594,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
144595,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
144597,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
144618,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
144645,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
144646,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
144659,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
144660,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
144668,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
144683,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
144685,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
144689,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
144730,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
144745,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
144759,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
144766,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
144802,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
144826,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
144830,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
144925,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
144937,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
144938,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
144956,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
144959,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
144980,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
144990,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
145007,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
145021,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
145027,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
145030,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
145040,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
145055,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
145068,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
145072,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
145088,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
145097,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
145099,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
145102,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
145107,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
145109,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
145134,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
145146,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
145148,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
145176,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
145185,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
145190,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
145192,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
145196,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
145203,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
145219,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
145222,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
145230,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
145236,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
145237,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
145248,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
145281,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
145298,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
145299,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
145300,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
145322,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
145354,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
145359,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
145366,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
145384,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
145396,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
145423,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
145439,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
145441,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
145446,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
145447,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
145466,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
145473,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
145474,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
145478,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
145482,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
145505,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
145514,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
145517,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
145529,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
145536,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
145544,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
145545,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
145553,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
145554,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
145555,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
145560,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
145574,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
145586,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
